Timestamp,Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1766237881054,-24.23,-11.61,2.87,280.020,-452.148,1343.857,-67.71,29.59,-57.63
1766237881064,-20.21,-8.02,0.15,-119.883,191.406,1478.135,-57.21,22.02,-24.32
1766237881074,-15.83,-3.65,-0.58,-193.125,260.254,1339.951,-40.52,22.96,8.43
1766237881084,-12.96,2.53,0.95,-381.113,113.770,1301.865,-27.77,30.71,44.18
1766237881094,-11.32,5.79,4.12,-151.133,-61.523,1096.299,-13.90,28.77,70.93
1766237881104,-11.29,6.78,8.47,-21.738,-217.285,978.135,-4.09,22.71,96.18
1766237881114,-10.80,6.34,13.93,77.383,-224.121,1084.092,-1.02,16.65,117.43
1766237881124,-9.47,4.02,20.32,260.488,-203.613,1231.064,9.10,7.21,134.24
1766237881134,-7.85,2.11,27.48,238.027,-186.035,1269.150,19.91,0.77,148.49
1766237881144,-4.71,1.92,35.08,46.133,-9.277,1102.158,24.73,-4.10,154.24
1766237881154,-0.44,4.80,43.22,-268.809,131.836,1166.123,26.91,-0.79,159.99
1766237881164,3.42,7.88,51.95,-359.629,144.531,1144.150,24.48,9.40,168.81
1766237881174,7.16,10.81,61.10,-452.402,175.293,1211.533,23.91,19.65,174.43
1766237881184,10.49,13.15,70.48,-470.957,172.363,1241.318,23.79,31.52,178.31
1766237881194,13.59,16.24,79.84,-684.336,223.145,1371.201,19.04,42.96,174.62
1766237881204,14.92,20.00,89.14,-775.645,34.180,1334.580,14.73,60.71,178.62
1766237881214,17.07,22.43,98.83,-655.039,96.680,1336.045,14.35,74.84,180.99
1766237881224,18.93,23.30,107.92,-449.473,96.191,1158.799,15.04,78.90,171.93
1766237881234,20.37,24.52,116.60,-516.855,125.977,1206.162,7.98,83.52,162.24
1766237881244,20.40,25.51,124.13,-469.980,45.410,1182.725,5.54,85.34,148.68
1766237881254,18.83,26.49,130.41,-402.598,-45.410,1113.877,-1.59,86.90,133.06
1766237881264,15.98,27.92,135.46,-408.457,-134.766,1131.943,-9.84,88.34,115.93
1766237881274,12.69,30.55,139.71,-480.723,-197.266,1128.037,-17.40,95.40,102.49
1766237881284,8.23,34.56,142.81,-562.754,-339.355,1098.740,-26.52,107.96,91.43
1766237881294,3.64,38.71,144.98,-474.375,-323.730,949.326,-34.27,124.65,80.12
1766237881304,-1.18,42.10,145.99,-391.855,-341.797,926.865,-38.15,137.84,68.99
1766237881314,-2.00,41.10,148.86,-40.293,-95.215,1142.686,-44.09,143.40,57.99
1766237881324,-0.11,36.73,152.90,532.949,198.242,1323.838,-46.46,136.52,41.87
1766237881334,1.64,31.05,155.64,912.344,328.125,1419.541,-35.34,120.52,18.31
1766237881344,3.32,25.07,156.89,966.055,413.574,1379.502,-25.15,106.21,-8.26
1766237881354,4.60,20.32,156.69,689.199,378.418,1297.471,-18.40,100.84,-31.32
1766237881364,4.81,18.40,155.30,343.984,268.066,1262.803,-15.77,104.40,-47.07
1766237881374,6.11,15.02,152.95,646.719,445.312,1335.557,-10.71,96.65,-72.82
1766237881384,7.64,9.90,148.40,994.863,490.234,1443.955,7.66,69.96,-113.88
1766237881394,8.71,7.07,142.47,536.855,329.590,1335.068,16.04,54.27,-137.01
1766237881404,10.49,1.74,134.70,879.629,339.355,1235.459,27.41,28.96,-174.88
1766237881414,12.67,-4.01,124.61,937.734,273.926,1061.631,30.29,6.52,-223.57
1766237881424,14.79,-6.86,112.67,540.273,177.734,859.971,26.29,-4.79,-264.94
1766237881434,14.97,-2.25,100.18,-13.438,59.082,738.389,26.60,-13.66,-286.88
1766237881444,12.94,6.31,87.59,-462.168,-51.758,875.107,34.85,-21.48,-288.76
1766237881454,6.26,12.03,74.06,-636.973,-539.062,1153.916,35.48,-25.10,-279.88
1766237881464,-2.29,15.79,59.90,-779.551,-1000.977,1305.771,39.16,-9.79,-268.07
1766237881474,-12.41,19.52,45.07,-985.117,-1489.746,1124.619,43.23,23.59,-256.44
1766237881484,-24.48,21.39,29.05,-843.027,-1796.387,873.643,33.98,61.02,-250.51
1766237881494,-36.12,17.78,12.65,-145.762,-1585.449,762.803,22.41,101.02,-253.44
1766237881504,-43.52,6.83,-1.33,418.203,-1280.273,615.830,20.10,81.02,-262.82
1766237881514,-46.86,-8.15,-13.46,870.352,-1082.031,424.912,17.29,68.09,-268.07
1766237881524,-47.19,-19.44,-24.35,425.039,-781.250,477.158,-11.02,49.52,-264.88
1766237881534,-45.27,-31.08,-34.69,608.633,-655.762,438.096,-18.59,30.52,-246.32
1766237881544,-42.37,-34.10,-43.98,209.707,-554.199,494.736,-31.09,20.96,-209.69
1766237881554,-31.12,-37.29,-57.45,258.535,-107.910,663.193,-42.65,6.52,-178.07
1766237881564,-17.36,-39.36,-72.55,288.809,174.316,745.713,-48.65,-18.10,-154.57
1766237881574,-2.34,-41.80,-88.94,526.113,495.605,867.295,-45.77,-43.29,-145.26
1766237881585,11.18,-40.60,-104.31,438.711,649.414,1003.037,-38.84,-63.79,-136.13
