Timestamp,Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1766218580494,-0.78,-1.40,159.27,22.061,-13.018,968.535,-0.01,-0.07,0.43
1766218580503,-0.75,-1.39,159.28,23.525,-10.576,972.930,-0.07,0.12,0.24
1766218580513,-0.75,-1.42,159.28,25.479,-11.553,975.859,-0.32,-0.07,-0.01
1766218580524,-0.77,-1.40,159.29,22.061,-13.994,972.441,-0.01,-0.19,0.17
1766218580533,-0.78,-1.39,159.30,23.525,-13.506,977.324,-0.26,0.06,0.17
1766218580543,-0.79,-1.40,159.30,24.014,-13.506,970.977,-0.07,-0.07,0.11
1766218580553,-0.79,-1.41,159.29,24.990,-13.018,970.000,-0.20,0.06,-0.14
1766218580563,-0.76,-1.41,159.30,23.037,-11.064,978.301,0.05,-0.32,0.24
1766218580573,-0.76,-1.41,159.30,23.525,-12.529,971.953,-0.07,-0.07,-0.08
1766218580583,-0.76,-1.40,159.29,23.525,-12.041,981.719,-0.32,0.06,-0.20
1766218580593,-0.80,-1.37,159.29,23.037,-14.971,978.789,-0.38,0.25,-0.01
1766218580603,-0.84,-1.38,159.30,23.525,-15.459,970.977,-0.32,-0.07,0.11
1766218580613,-0.83,-1.42,159.30,26.455,-13.506,971.465,0.05,-0.07,0.05
1766218580623,-0.83,-1.44,159.31,26.455,-13.506,969.512,-0.20,0.12,0.30
1766218580633,-0.85,-1.44,159.33,23.525,-14.971,970.488,-0.13,-0.13,0.24
1766218580643,-0.83,-1.46,159.33,25.967,-13.018,974.883,0.05,-0.19,0.11
1766218580653,-0.86,-1.46,159.33,24.014,-15.947,974.395,-0.26,-0.07,0.05
1766218580663,-0.85,-1.42,159.33,21.084,-13.506,977.812,-0.13,-0.38,-0.08
1766218580673,-0.83,-1.36,159.34,20.596,-12.529,979.277,-0.07,0.25,0.17
1766218580683,-0.82,-1.36,159.34,23.037,-13.506,972.441,0.05,0.12,0.11
1766218580693,-0.78,-1.32,159.35,21.084,-11.064,978.301,0.05,0.12,0.11
1766218580703,-0.78,-1.35,159.35,24.990,-13.506,971.953,0.05,-0.00,0.11
1766218580713,-0.78,-1.38,159.35,24.502,-13.506,972.441,-0.01,-0.19,-0.08
1766218580723,-0.79,-1.40,159.35,25.479,-13.506,981.719,-0.13,0.06,0.05
1766218580733,-0.79,-1.39,159.36,22.549,-13.018,974.395,-0.01,-0.13,0.17
1766218580743,-0.79,-1.41,159.37,25.479,-13.506,972.441,-0.13,-0.00,0.24
1766218580753,-0.84,-1.39,159.37,22.549,-14.971,974.395,-0.51,-0.00,-0.01
1766218580763,-0.82,-1.33,159.38,20.107,-12.041,970.977,-0.13,0.31,0.30
1766218580773,-0.84,-1.35,158.64,24.502,-17.412,972.441,0.12,0.37,-15.64
1766218580783,-0.84,-1.37,158.63,25.479,-14.482,970.488,0.05,0.25,-0.01
1766218580793,-0.83,-1.37,158.63,22.061,-13.994,974.883,0.12,-0.44,-0.20
1766218580803,-0.80,-1.39,158.62,23.525,-11.553,978.789,-0.01,-0.25,-0.08
1766218580813,-0.82,-1.34,158.62,20.107,-15.947,974.395,0.18,0.12,-0.08
1766218580823,-0.83,-1.34,158.62,22.061,-15.459,979.766,0.12,-0.38,0.05
1766218580833,-0.83,-1.35,158.63,23.037,-13.994,971.465,-0.01,-0.07,0.17
1766218580843,-0.83,-1.35,158.63,23.037,-13.506,973.418,-0.13,0.06,-0.08
1766218580853,-0.81,-1.36,158.62,23.525,-12.041,969.512,-0.20,-0.13,-0.08
1766218580863,-0.80,-1.36,158.62,24.014,-11.553,970.488,-0.26,0.18,0.05
1766218580873,-0.80,-1.35,158.61,21.084,-13.994,970.488,-0.07,-0.19,-0.26
1766218580883,-0.79,-1.32,158.62,21.084,-13.018,973.906,0.12,0.06,0.24
1766218580893,-0.78,-1.36,158.63,25.479,-11.553,977.812,-0.32,-0.07,0.17
1766218580903,-0.74,-1.35,158.63,23.037,-10.576,978.301,0.12,0.18,0.11
1766218580913,-0.75,-1.37,158.64,23.525,-12.529,975.371,-0.13,-0.32,0.05
1766218580923,-0.77,-1.40,158.62,25.479,-14.482,976.348,-0.01,-0.07,-0.32
1766218580933,-0.78,-1.41,158.62,23.525,-13.018,970.977,-0.20,-0.38,-0.14
1766218580943,-0.77,-1.40,158.61,22.549,-12.529,968.047,-0.07,-0.13,-0.14
1766218580953,-0.75,-1.40,158.61,24.502,-12.041,975.859,0.05,0.12,0.05
1766218580963,-0.74,-1.38,158.62,23.037,-11.553,970.977,0.05,0.18,0.11
1766218580973,-0.72,-1.37,158.61,21.572,-11.553,973.418,-0.01,-0.19,-0.08
1766218580983,-0.69,-1.36,158.63,23.037,-10.576,980.254,0.18,-0.00,0.36
1766218580993,-0.70,-1.36,158.64,24.014,-12.529,975.371,-0.01,0.31,0.17
1766218581003,-0.75,-1.34,158.65,22.549,-14.971,978.301,-0.13,0.18,0.24
1766218581013,-0.75,-1.35,158.65,24.502,-13.018,974.883,-0.01,0.25,-0.08
1766218581023,-0.73,-1.37,158.65,24.990,-11.064,973.418,-0.07,-0.00,0.17
1766218581033,-0.76,-1.38,158.66,24.502,-15.459,978.789,0.12,0.18,0.11
1766218581043,-0.75,-1.38,158.64,23.525,-11.553,971.465,-0.20,0.06,-0.39
1766218581053,-0.76,-1.34,158.64,22.061,-13.018,977.324,-0.20,0.25,0.05
1766218581063,-0.79,-1.36,158.65,22.061,-14.482,976.836,-0.07,-0.57,0.11
1766218581073,-0.80,-1.36,158.64,23.037,-12.529,969.512,-0.45,0.06,-0.20
1766218581083,-0.81,-1.39,158.62,24.990,-13.994,979.277,-0.20,-0.32,-0.32
1766218581093,-0.79,-1.40,158.63,24.990,-11.553,970.977,-0.07,0.12,0.05
1766218581103,-0.79,-1.42,158.63,24.014,-13.506,972.441,-0.01,-0.25,0.05
1766218581113,-0.76,-1.42,158.63,23.525,-12.041,975.859,0.12,-0.32,-0.01
1766218581123,-0.76,-1.39,158.64,21.084,-12.529,975.371,-0.01,-0.07,0.24
1766218581133,-0.80,-1.37,158.64,22.061,-16.436,979.277,0.12,-0.19,0.05
1766218581143,-0.78,-1.40,158.64,24.502,-11.553,978.301,-0.20,-0.32,0.05
1766218581153,-0.78,-1.39,158.63,22.549,-12.041,976.836,-0.38,-0.13,-0.20
1766218581163,-0.72,-1.39,158.64,23.525,-10.088,976.348,0.43,-0.07,0.05
1766218581173,-0.74,-1.41,158.63,25.479,-13.994,968.535,0.12,0.12,-0.08
1766218581183,-0.73,-1.42,158.64,24.990,-12.529,970.000,0.05,0.06,0.11
1766218581193,-0.72,-1.44,158.65,24.990,-12.529,973.906,0.24,-0.19,0.30
1766218581203,-0.75,-1.45,158.65,24.014,-15.459,976.836,0.18,-0.32,-0.01
1766218581213,-0.76,-1.40,158.65,20.107,-12.529,976.836,-0.26,-0.19,-0.01
1766218581223,-0.75,-1.35,158.67,20.596,-12.041,979.277,-0.01,-0.00,0.36
1766218581233,-0.74,-1.35,158.66,22.549,-11.064,970.488,-0.20,-0.00,-0.14
1766218581243,-0.76,-1.37,158.67,24.502,-13.018,973.418,-0.32,-0.00,0.24
1766218581253,-0.74,-1.39,158.68,24.990,-12.529,970.000,0.24,-0.00,0.11
1766218581263,-0.71,-1.37,158.68,24.014,-10.088,971.465,0.05,0.50,0.05
1766218581273,-0.70,-1.40,158.67,25.967,-11.064,978.789,-0.13,0.12,-0.26
1766218581283,-0.73,-1.38,158.66,22.061,-13.506,972.441,-0.13,-0.07,-0.08
1766218581293,-0.77,-1.37,158.68,23.037,-14.971,980.254,-0.26,0.06,0.36
1766218581303,-0.75,-1.34,158.69,20.596,-12.529,974.883,0.30,-0.07,0.05
1766218581313,-0.76,-1.33,158.69,22.549,-13.018,967.070,-0.07,0.12,0.11
1766218581323,-0.76,-1.35,158.69,23.525,-13.018,972.441,-0.01,-0.19,-0.08
1766218581333,-0.79,-1.36,158.69,23.525,-15.459,973.418,-0.01,-0.07,0.11
1766218581343,-0.80,-1.42,158.69,26.455,-14.971,972.441,0.18,-0.32,-0.08
1766218581353,-0.80,-1.40,158.69,22.549,-13.506,976.348,-0.07,-0.13,-0.01
1766218581363,-0.82,-1.43,158.69,24.990,-14.971,973.418,-0.07,-0.25,0.05
1766218581373,-0.85,-1.42,158.69,22.549,-14.971,979.766,-0.32,-0.32,-0.08
1766218581383,-0.82,-1.41,158.70,23.525,-12.041,974.395,-0.01,-0.07,0.17
1766218581393,-0.81,-1.41,158.71,22.549,-11.553,964.629,-0.32,-0.32,0.17
1766218581403,-0.79,-1.42,158.71,24.990,-12.529,974.395,-0.07,0.06,0.05
1766218581413,-0.78,-1.46,158.72,26.455,-12.529,968.047,-0.01,-0.25,0.24
1766218581423,-0.78,-1.45,158.72,24.014,-13.506,972.930,0.12,0.06,0.05
1766218581433,-0.79,-1.46,158.73,24.502,-13.506,973.906,-0.26,-0.25,0.17
1766218581443,-0.78,-1.42,158.74,22.061,-12.529,976.836,0.12,0.12,0.17
1766218581453,-0.77,-1.41,158.75,23.525,-12.041,978.301,-0.26,-0.13,0.30
1766218581463,-0.80,-1.37,158.76,20.596,-15.459,977.324,0.12,-0.07,0.24
1766218581473,-0.79,-1.41,158.76,24.990,-13.018,973.418,0.05,-0.32,-0.01
1766218581483,-0.81,-1.43,158.76,25.479,-13.994,969.023,-0.26,-0.00,-0.14
1766218581493,-0.81,-1.43,158.76,24.502,-13.506,970.000,-0.20,0.06,0.11
1766218581503,-0.80,-1.44,158.76,25.967,-13.506,970.000,0.18,0.18,-0.14
1766218581513,-0.80,-1.42,158.75,23.037,-13.018,970.977,-0.07,0.06,-0.20
1766218581523,-0.83,-1.43,158.74,24.990,-16.436,976.836,0.12,0.06,-0.08
1766218581533,-0.83,-1.41,158.75,22.061,-13.994,980.254,-0.07,-0.32,0.11
1766218581543,-0.81,-1.42,158.75,24.014,-13.018,974.395,-0.01,-0.19,0.11
1766218581553,-0.83,-1.42,158.75,25.967,-14.482,981.230,-0.13,0.43,-0.08
1766218581563,-0.84,-1.43,158.74,24.502,-14.971,974.395,-0.13,-0.25,-0.20
1766218581573,-0.83,-1.44,158.75,24.014,-13.994,971.953,0.12,-0.13,0.17
1766218581583,-0.83,-1.40,158.76,23.037,-13.994,974.883,-0.01,0.25,0.24
1766218581593,-0.81,-1.45,158.76,26.943,-11.553,969.023,-0.13,-0.07,0.05
1766218581603,-0.83,-1.45,158.76,24.990,-15.459,973.906,-0.01,-0.00,-0.08
1766218581613,-0.80,-1.47,158.77,24.502,-11.553,973.906,-0.01,-0.38,0.24
1766218581623,-0.81,-1.42,158.78,21.084,-13.994,971.465,-0.13,-0.07,0.24
1766218581633,-0.78,-1.42,158.77,23.525,-11.553,978.301,-0.01,-0.25,-0.14
1766218581643,-0.80,-1.43,158.78,23.525,-14.971,971.465,0.05,-0.25,0.05
1766218581653,-0.78,-1.44,158.79,24.502,-12.041,973.418,-0.01,-0.25,0.17
1766218581663,-0.81,-1.42,158.78,23.525,-15.459,976.836,-0.01,0.18,-0.08
1766218581673,-0.81,-1.43,158.79,24.990,-13.018,970.000,-0.26,-0.00,0.17
1766218581683,-0.77,-1.44,158.78,24.502,-11.064,973.906,0.05,-0.19,-0.14
1766218581693,-0.77,-1.42,158.79,24.014,-12.529,984.160,-0.07,0.18,0.17
1766218581703,-0.77,-1.42,158.80,24.014,-13.018,973.418,-0.13,-0.07,0.11
1766218581713,-0.76,-1.37,158.80,22.061,-13.506,978.789,0.24,0.37,0.05
1766218581723,-0.79,-1.40,158.80,24.990,-14.971,971.953,0.05,-0.19,0.11
1766218581733,-0.77,-1.45,158.80,27.432,-12.529,968.535,0.18,0.06,-0.01
1766218581743,-0.80,-1.43,158.80,23.525,-15.947,971.465,0.12,0.06,-0.08
1766218581753,-0.80,-1.43,158.80,24.502,-14.482,971.953,0.12,0.12,-0.08
1766218581763,-0.79,-1.38,158.80,20.596,-13.018,977.812,0.05,-0.13,-0.01
1766218581773,-0.76,-1.38,158.78,23.037,-10.576,977.324,-0.20,-0.00,-0.26
1766218581783,-0.81,-1.39,158.79,24.014,-16.436,976.348,-0.13,-0.19,0.05
1766218581793,-0.81,-1.41,158.79,24.502,-13.018,974.883,-0.13,-0.13,0.11
1766218581803,-0.81,-1.42,158.80,24.014,-13.994,970.000,0.05,-0.19,0.11
1766218581813,-0.81,-1.40,158.80,22.549,-13.018,969.023,-0.20,-0.13,0.05
1766218581823,-0.81,-1.41,158.80,24.502,-13.994,973.418,-0.01,0.12,-0.08
1766218581833,-0.83,-1.43,158.79,24.502,-14.482,970.977,-0.26,-0.32,-0.14
1766218581843,-0.84,-1.43,158.81,24.014,-14.482,977.324,-0.07,-0.19,0.36
1766218581853,-0.81,-1.41,158.82,21.572,-12.529,977.812,0.24,-0.25,0.17
1766218581863,-0.82,-1.38,158.83,22.061,-14.482,975.371,-0.07,0.06,0.24
1766218581873,-0.79,-1.39,158.84,24.990,-12.041,975.371,0.05,0.06,0.24
1766218581883,-0.80,-1.39,158.83,24.014,-13.994,973.906,0.05,0.06,-0.14
1766218581893,-0.80,-1.42,158.83,24.502,-13.018,969.023,-0.20,-0.25,0.05
1766218581903,-0.77,-1.45,158.85,26.455,-13.018,976.348,0.37,-0.13,0.24
1766218581913,-0.79,-1.42,158.85,22.549,-13.994,970.000,-0.07,-0.00,0.11
1766218581923,-0.78,-1.38,158.85,20.596,-13.018,972.441,0.12,0.06,0.05
1766218581933,-0.77,-1.37,158.85,22.549,-12.529,975.859,-0.07,-0.13,-0.08
1766218581943,-0.78,-1.36,158.86,23.037,-14.482,972.930,0.12,0.06,0.11
1766218581953,-0.78,-1.36,158.85,24.014,-12.529,978.789,-0.20,0.25,-0.01
1766218581963,-0.78,-1.37,158.87,22.061,-13.018,972.930,0.05,-0.44,0.36
1766218581973,-0.79,-1.36,158.86,22.549,-13.994,969.023,-0.07,-0.13,-0.20
1766218581983,-0.75,-1.34,158.86,22.061,-10.576,981.230,0.12,0.25,-0.01
1766218581993,-0.75,-1.33,158.86,22.549,-12.529,968.047,-0.20,0.18,0.05
1766218582003,-0.76,-1.32,158.85,22.549,-13.506,979.277,0.05,-0.00,-0.20
1766218582013,-0.79,-1.36,158.86,25.967,-15.459,980.742,0.05,-0.00,0.17
1766218582023,-0.77,-1.39,158.87,24.502,-12.041,972.930,0.05,-0.25,0.05
1766218582033,-0.78,-1.38,158.87,23.037,-13.506,976.836,-0.13,0.12,0.05
1766218582043,-0.78,-1.39,158.88,23.037,-13.018,969.023,-0.01,-0.32,0.30
1766218582053,-0.78,-1.38,158.89,23.525,-14.482,969.023,0.30,0.06,0.17
1766218582063,-0.75,-1.39,158.89,24.502,-11.064,971.953,-0.07,0.06,-0.01
1766218582073,-0.77,-1.42,158.90,25.967,-14.482,973.418,0.12,0.06,0.30
1766218582083,-0.76,-1.39,158.90,22.549,-13.506,979.766,0.24,0.18,-0.08
1766218582093,-0.80,-1.41,158.91,24.990,-15.459,979.277,-0.13,-0.19,0.11
1766218582103,-0.80,-1.40,158.91,23.037,-14.482,972.441,0.30,0.06,0.05
1766218582113,-0.82,-1.38,158.91,23.525,-14.971,976.348,-0.07,0.18,0.05
1766218582123,-0.81,-1.36,158.91,22.549,-13.994,969.023,0.18,0.25,-0.14
1766218582133,-0.80,-1.37,158.92,24.014,-13.018,967.070,0.12,-0.00,0.24
1766218582143,-0.80,-1.36,158.93,23.037,-14.482,978.301,0.05,0.06,0.24
1766218582153,-0.76,-1.39,158.92,23.525,-10.576,971.953,-0.01,-0.38,-0.20
1766218582163,-0.76,-1.37,158.92,21.084,-13.018,979.277,0.12,-0.32,-0.01
1766218582173,-0.74,-1.37,158.93,24.014,-12.041,979.766,0.05,0.12,0.17
1766218582183,-0.75,-1.39,158.92,24.014,-13.994,978.789,0.24,-0.25,-0.08
1766218582193,-0.76,-1.39,158.92,24.014,-14.482,974.883,0.12,-0.07,-0.01
1766218582203,-0.74,-1.39,158.92,24.014,-12.041,973.906,0.30,0.06,-0.01
1766218582213,-0.73,-1.42,158.92,24.014,-12.529,974.395,0.05,-0.38,-0.14
1766218582223,-0.78,-1.46,158.92,27.432,-15.947,968.535,0.05,-0.07,-0.01
1766218582233,-0.80,-1.43,158.93,21.572,-14.971,974.395,-0.13,-0.32,0.24
1766218582243,-0.83,-1.43,158.93,24.014,-15.947,973.418,-0.01,-0.07,0.11
1766218582253,-0.82,-1.42,158.95,23.037,-12.529,977.812,-0.13,-0.13,0.24
1766218582263,-0.82,-1.41,158.94,23.525,-13.994,980.742,-0.07,-0.00,-0.08
1766218582273,-0.81,-1.41,158.94,23.525,-13.018,975.371,-0.13,-0.25,0.05
1766218582283,-0.78,-1.41,158.94,24.502,-12.529,970.000,0.30,0.31,-0.08
1766218582293,-0.77,-1.44,158.95,26.455,-12.529,968.047,-0.01,0.06,0.11
1766218582303,-0.79,-1.44,158.94,23.525,-13.994,969.512,-0.01,-0.25,-0.08
1766218582313,-0.82,-1.41,158.94,22.061,-14.971,971.465,-0.20,-0.13,-0.01
1766218582323,-0.83,-1.43,158.95,24.990,-15.459,980.254,0.05,-0.07,0.11
1766218582333,-0.83,-1.41,158.95,23.525,-13.994,976.836,-0.01,0.18,0.05
1766218582343,-0.83,-1.36,158.95,21.084,-13.994,978.301,-0.01,0.12,0.05
1766218582353,-0.83,-1.40,158.95,25.479,-13.506,973.418,-0.20,-0.25,-0.08
1766218582363,-0.85,-1.40,158.96,24.502,-14.482,971.465,-0.26,0.18,0.24
1766218582373,-0.83,-1.42,158.96,24.502,-12.529,970.000,-0.13,-0.19,0.11
1766218582383,-0.81,-1.42,158.95,23.525,-13.506,972.441,0.18,-0.13,-0.39
1766218582393,-0.83,-1.40,158.94,22.549,-14.971,972.441,-0.07,-0.13,-0.14
1766218582403,-0.83,-1.38,158.94,23.037,-14.482,978.301,0.18,0.18,-0.01
1766218582413,-0.80,-1.37,158.94,22.061,-12.041,980.742,0.05,-0.19,0.11
1766218582423,-0.80,-1.32,158.94,19.619,-13.018,979.766,-0.20,0.06,-0.08
1766218582433,-0.81,-1.36,158.94,24.502,-13.994,974.883,-0.07,-0.25,-0.01
1766218582443,-0.79,-1.34,158.93,22.061,-13.018,972.441,0.05,-0.00,-0.26
1766218582453,-0.80,-1.40,158.93,26.455,-12.529,969.512,-0.45,-0.19,0.11
1766218582463,-0.79,-1.41,158.94,24.502,-13.506,970.000,0.24,-0.13,0.24
1766218582473,-0.84,-1.39,158.95,22.061,-16.436,970.488,-0.20,-0.00,0.17
1766218582483,-0.84,-1.40,158.96,24.014,-14.482,976.348,0.05,-0.19,0.11
1766218582493,-0.83,-1.38,158.96,22.549,-12.529,975.859,-0.26,-0.00,0.11
1766218582503,-0.81,-1.37,158.97,22.061,-13.506,979.766,0.18,-0.07,0.05
1766218582513,-0.82,-1.38,158.97,23.525,-13.506,976.348,-0.26,-0.25,0.05
1766218582523,-0.80,-1.40,158.97,25.967,-13.506,975.371,0.37,0.12,0.11
1766218582533,-0.79,-1.38,158.97,22.061,-13.018,973.906,0.05,-0.07,-0.01
1766218582543,-0.79,-1.40,158.96,24.502,-12.529,970.000,-0.32,-0.07,-0.32
1766218582553,-0.81,-1.38,158.96,23.037,-14.971,973.418,0.05,0.12,0.11
1766218582563,-0.79,-1.40,158.96,23.525,-12.529,973.906,-0.01,-0.32,-0.01
1766218582573,-0.78,-1.36,158.95,21.084,-12.529,978.789,0.05,0.06,-0.26
1766218582583,-0.75,-1.32,158.95,22.061,-11.553,982.207,-0.01,0.43,0.05
1766218582593,-0.79,-1.35,158.95,24.502,-15.459,977.812,-0.07,-0.19,-0.08
1766218582603,-0.78,-1.36,158.95,23.525,-12.041,970.977,-0.26,-0.00,0.05
1766218582613,-0.80,-1.36,158.96,22.061,-14.482,972.441,-0.01,-0.19,0.24
1766218582623,-0.82,-1.38,158.96,24.014,-15.459,970.977,0.05,-0.25,-0.01
1766218582633,-0.85,-1.40,158.97,24.502,-16.436,972.930,-0.01,-0.07,0.11
1766218582643,-0.85,-1.43,158.98,25.967,-14.482,978.301,-0.07,-0.13,0.30
1766218582653,-0.84,-1.44,158.98,24.014,-13.506,979.277,-0.07,-0.38,-0.01
1766218582663,-0.84,-1.44,158.98,24.014,-13.994,976.836,-0.01,-0.07,-0.01
1766218582673,-0.82,-1.44,158.98,24.502,-12.529,974.883,-0.01,-0.07,0.05
1766218582683,-0.81,-1.43,158.98,24.014,-13.018,969.512,-0.07,-0.00,-0.01
1766218582693,-0.82,-1.44,158.99,24.502,-13.994,969.512,-0.13,-0.07,0.24
1766218582703,-0.82,-1.45,159.00,25.967,-13.018,973.418,-0.20,0.12,0.24
1766218582713,-0.82,-1.42,159.01,23.037,-13.018,973.418,-0.26,0.12,0.11
1766218582723,-0.83,-1.46,159.00,26.455,-15.459,978.789,0.05,-0.19,-0.20
1766218582733,-0.80,-1.47,159.00,24.990,-11.553,980.742,0.05,-0.25,-0.08
1766218582743,-0.78,-1.46,159.00,24.502,-12.041,975.371,-0.13,0.12,0.11
1766218582753,-0.77,-1.46,159.00,24.014,-13.018,976.348,0.12,-0.38,0.05
1766218582763,-0.81,-1.47,159.00,24.014,-16.436,970.977,0.12,-0.32,-0.01
1766218582773,-0.81,-1.44,159.01,23.037,-14.971,970.488,0.30,0.06,0.05
1766218582783,-0.80,-1.42,159.00,23.037,-12.529,967.070,-0.13,-0.00,-0.20
1766218582793,-0.79,-1.44,159.00,25.479,-12.041,972.930,-0.13,0.06,0.11
1766218582803,-0.79,-1.42,159.00,23.037,-13.994,975.371,-0.01,-0.07,-0.01
1766218582813,-0.79,-1.42,159.02,24.502,-12.529,978.301,-0.20,0.06,0.30
1766218582823,-0.77,-1.35,159.02,18.154,-13.018,980.742,0.24,-0.25,0.05
1766218582833,-0.80,-1.35,159.02,22.061,-13.994,978.789,-0.32,-0.13,-0.08
1766218582843,-0.81,-1.35,159.01,22.549,-14.971,973.418,0.05,-0.25,-0.08
1766218582853,-0.82,-1.38,159.00,24.990,-13.994,972.930,-0.20,-0.00,-0.20
1766218582863,-0.81,-1.41,159.01,25.479,-12.529,967.070,-0.07,-0.19,0.24
1766218582873,-0.80,-1.44,159.01,24.990,-12.529,969.023,-0.07,-0.19,-0.14
1766218582883,-0.80,-1.45,159.01,24.014,-13.994,973.418,0.05,-0.32,-0.01
1766218582893,-0.76,-1.44,159.00,24.502,-10.576,974.395,-0.07,0.12,-0.01
1766218582903,-0.74,-1.44,159.01,24.014,-11.064,976.348,-0.07,-0.13,0.05
1766218582913,-0.76,-1.41,158.99,22.061,-13.018,977.812,-0.20,-0.19,-0.26
1766218582923,-0.78,-1.38,158.99,22.061,-15.459,967.559,0.12,0.12,-0.08
1766218582933,-0.82,-1.42,158.99,25.479,-14.971,972.930,-0.32,-0.19,0.05
1766218582943,-0.81,-1.42,159.00,24.502,-13.994,970.977,0.30,0.06,0.05
1766218582953,-0.83,-1.45,159.02,26.455,-13.994,969.023,-0.32,0.06,0.43
1766218582963,-0.78,-1.43,159.01,22.061,-10.576,974.883,-0.01,-0.32,-0.08
1766218582973,-0.76,-1.42,159.02,23.525,-11.553,969.512,-0.07,-0.00,0.24
1766218582983,-0.76,-1.40,159.03,22.549,-13.506,980.254,0.12,-0.00,0.11
1766218582993,-0.75,-1.36,159.03,21.084,-12.041,977.324,0.05,-0.07,0.05
1766218583003,-0.75,-1.33,159.03,20.107,-14.482,974.883,0.49,-0.19,-0.14
1766218583013,-0.75,-1.33,159.02,23.525,-12.041,977.324,-0.26,0.31,-0.01
1766218583023,-0.77,-1.34,159.03,24.014,-14.482,973.418,-0.07,0.12,0.05
1766218583033,-0.75,-1.33,159.02,23.037,-11.064,974.395,-0.07,0.18,-0.20
1766218583043,-0.76,-1.37,159.03,24.990,-13.994,975.371,0.18,-0.13,0.24
1766218583053,-0.73,-1.37,159.03,24.014,-11.553,968.047,0.18,0.12,0.05
1766218583063,-0.74,-1.36,159.04,22.061,-13.018,975.371,0.05,-0.19,0.24
1766218583073,-0.74,-1.34,159.04,22.549,-12.529,976.836,-0.13,0.18,-0.01
1766218583083,-0.72,-1.35,159.03,24.014,-11.064,970.977,0.12,0.12,-0.14
1766218583093,-0.73,-1.38,159.03,24.990,-13.018,978.301,-0.13,-0.13,-0.08
1766218583103,-0.74,-1.37,159.03,22.549,-14.971,972.441,0.43,0.06,-0.08
1766218583113,-0.76,-1.40,159.02,25.479,-13.994,969.023,-0.01,-0.00,-0.20
1766218583123,-0.79,-1.37,159.01,21.084,-15.459,977.324,0.12,-0.13,-0.26
1766218583133,-0.78,-1.37,159.01,23.525,-12.529,970.000,-0.01,-0.00,-0.01
1766218583143,-0.80,-1.38,159.01,23.525,-14.971,977.324,-0.01,-0.13,0.05
1766218583153,-0.80,-1.35,159.00,21.572,-14.482,975.859,0.12,-0.00,-0.14
1766218583163,-0.79,-1.34,158.99,22.549,-12.529,974.883,-0.13,0.12,-0.26
1766218583173,-0.78,-1.37,158.98,24.502,-12.529,976.836,0.05,-0.25,-0.14
1766218583183,-0.77,-1.39,158.99,24.502,-12.041,970.977,-0.07,-0.07,0.17
1766218583193,-0.79,-1.41,159.00,25.479,-14.971,967.070,0.12,0.18,0.11
