timestamp,rotor_q,rotor_dq,joint_q,joint_dq,tau
0.1074,4.5235,0.0000,0.7146,0.0000,-0.0039
0.1084,4.5235,-0.0982,0.7146,-0.0155,0.0039
0.1094,4.5235,0.0000,0.7146,0.0000,0.0000
0.1104,4.5231,-0.6872,0.7146,-0.1086,-0.0039
0.1114,4.5233,-0.3191,0.7146,-0.0504,0.0000
0.1124,4.5235,0.0491,0.7146,0.0078,-0.0039
0.1134,4.5231,-0.6627,0.7146,-0.1047,0.0000
0.1144,4.5235,0.0000,0.7146,0.0000,0.0000
0.1154,4.5233,-0.3682,0.7146,-0.0582,0.0039
0.1164,4.5233,-0.3682,0.7146,-0.0582,-0.0039
0.1174,4.5233,-0.2209,0.7146,-0.0349,0.0000
0.1184,4.5233,-0.2700,0.7146,-0.0427,0.0000
0.1194,4.5235,0.0245,0.7146,0.0039,0.0039
0.1204,4.5233,-0.1963,0.7146,-0.0310,0.0000
0.1214,4.5233,-0.2454,0.7146,-0.0388,0.0000
0.1224,4.5233,-0.1227,0.7146,-0.0194,0.0000
0.1234,4.5233,-0.2945,0.7146,-0.0465,0.0000
0.1244,4.5233,-0.4172,0.7146,-0.0659,0.0000
0.1254,4.5235,0.0491,0.7146,0.0078,0.0000
0.1264,4.5233,-0.3436,0.7146,-0.0543,0.0000
0.1274,4.5235,0.1227,0.7146,0.0194,0.0000
0.1284,4.5233,-0.1473,0.7146,-0.0233,0.0000
0.1294,4.5235,0.0736,0.7146,0.0116,-0.0039
0.1304,4.5233,-0.1963,0.7146,-0.0310,0.0000
0.1314,4.5233,-0.5890,0.7146,-0.0931,0.0000
0.1324,4.5233,-0.5400,0.7146,-0.0853,0.0000
0.1334,4.5235,0.0245,0.7146,0.0039,0.0000
0.1344,4.5231,-0.6872,0.7146,-0.1086,0.0000
0.1354,4.5233,-0.2209,0.7146,-0.0349,0.0039
0.1364,4.5231,-0.6136,0.7146,-0.0969,0.0039
0.1374,4.5235,0.1227,0.7146,0.0194,0.0000
0.1384,4.5233,-0.2454,0.7146,-0.0388,0.0000
0.1394,4.5235,0.1718,0.7146,0.0271,0.0000
0.1404,4.5231,-0.5645,0.7146,-0.0892,-0.0039
0.1414,4.5235,0.1473,0.7146,0.0233,0.0039
0.1424,4.5233,-0.2454,0.7146,-0.0388,0.0000
0.1434,4.5233,-0.1963,0.7146,-0.0310,0.0000
0.1444,4.5233,-0.2454,0.7146,-0.0388,-0.0039
0.1454,4.5235,0.1227,0.7146,0.0194,0.0000
0.1464,4.5233,-0.1963,0.7146,-0.0310,-0.0039
0.1474,4.5231,-0.5645,0.7146,-0.0892,0.0000
0.1484,4.5235,0.1963,0.7146,0.0310,0.0000
0.1494,4.5235,0.2209,0.7146,0.0349,0.0039
0.1504,4.5235,0.2454,0.7146,0.0388,0.0000
0.1514,4.5233,-0.2209,0.7146,-0.0349,0.0000
0.1524,4.5233,-0.1473,0.7146,-0.0233,0.0000
0.1534,4.5233,-0.2454,0.7146,-0.0388,0.0000
0.1545,4.5233,-0.2454,0.7146,-0.0388,-0.0039
0.1555,4.5233,-0.1718,0.7146,-0.0271,0.0039
0.1564,4.5233,-0.1473,0.7146,-0.0233,0.0000
0.1575,4.5233,-0.2454,0.7146,-0.0388,0.0000
0.1585,4.5233,-0.2945,0.7146,-0.0465,0.0000
0.1594,4.5233,-0.2209,0.7146,-0.0349,-0.0039
0.1605,4.5235,0.0491,0.7146,0.0078,-0.0039
0.1615,4.5233,-0.2209,0.7146,-0.0349,0.0000
0.1624,4.5233,-0.2945,0.7146,-0.0465,0.0000
0.1634,4.5233,-0.2700,0.7146,-0.0427,0.0000
0.1645,4.5235,0.1227,0.7146,0.0194,0.0000
0.1654,4.5235,0.1718,0.7146,0.0271,0.0000
0.1664,4.5235,0.1963,0.7146,0.0310,0.0000
0.1674,4.5231,-0.5400,0.7146,-0.0853,0.0000
0.1684,4.5233,-0.3191,0.7146,-0.0504,0.0000
0.1694,4.5233,-0.2700,0.7146,-0.0427,0.0000
0.1704,4.5235,0.1227,0.7146,0.0194,0.0000
0.1720,4.5235,0.1227,0.7146,0.0194,-0.0039
0.1734,4.5231,-0.5400,0.7146,-0.0853,0.0000
0.1744,4.5233,-0.2454,0.7146,-0.0388,0.0039
0.1754,4.5231,-0.5890,0.7146,-0.0931,0.0000
0.1764,4.5235,0.1963,0.7146,0.0310,-0.0039
0.1774,4.5237,0.3682,0.7146,0.0582,0.0000
0.1784,4.5233,-0.4418,0.7146,-0.0698,0.0000
0.1794,4.5233,-0.3927,0.7146,-0.0620,0.0039
0.1804,4.5233,-0.3927,0.7146,-0.0620,0.0000
0.1814,4.5231,-0.6627,0.7146,-0.1047,0.0000
0.1824,4.5231,0.0491,0.7146,0.0078,0.0000
0.1834,4.5235,0.0000,0.7146,0.0000,-0.0039
0.1844,4.5235,0.0000,0.7146,0.0000,0.0000
0.1854,4.5235,0.0491,0.7146,0.0078,0.0039
0.1864,4.5231,-0.6381,0.7146,-0.1008,0.0000
0.1874,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.1891,4.5235,0.0982,0.7146,0.0155,0.0000
0.1905,4.5233,-0.3682,0.7146,-0.0582,0.0039
0.1925,4.5233,-0.3436,0.7146,-0.0543,0.0000
0.1945,4.5237,0.3436,0.7146,0.0543,0.0039
0.1967,4.5231,-0.5890,0.7146,-0.0931,0.0000
0.1984,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.1994,4.5235,0.0245,0.7146,0.0039,0.0000
0.2004,4.5235,0.0245,0.7146,0.0039,0.0000
0.2014,4.5233,-0.3927,0.7146,-0.0620,-0.0039
0.2024,4.5233,-0.3191,0.7146,-0.0504,0.0039
0.2034,4.5237,0.3191,0.7146,0.0504,0.0039
0.2044,4.5235,0.0000,0.7146,0.0000,0.0039
0.2054,4.5235,0.0245,0.7146,0.0039,0.0039
0.2064,4.5235,0.1473,0.7146,0.0233,0.0000
0.2074,4.5231,-0.6627,0.7146,-0.1047,0.0039
0.2084,4.5233,-0.2700,0.7146,-0.0427,0.0000
0.2094,4.5235,0.0000,0.7146,0.0000,0.0000
0.2104,4.5237,0.3191,0.7146,0.0504,0.0000
0.2114,4.5235,0.0736,0.7146,0.0116,-0.0039
0.2124,4.5237,0.2700,0.7146,0.0427,0.0000
0.2134,4.5233,-0.4663,0.7146,-0.0737,0.0000
0.2144,4.5233,-0.3927,0.7146,-0.0620,0.0000
0.2154,4.5235,0.0000,0.7146,0.0000,0.0000
0.2164,4.5233,-0.2945,0.7146,-0.0465,0.0000
0.2174,4.5233,-0.0491,0.7146,-0.0078,0.0000
0.2184,4.5233,-0.4418,0.7146,-0.0698,0.0000
0.2194,4.5235,-0.2700,0.7146,-0.0427,0.0000
0.2204,4.5233,-0.3191,0.7146,-0.0504,0.0000
0.2214,4.5235,0.0000,0.7146,0.0000,0.0000
0.2224,4.5237,0.3436,0.7146,0.0543,0.0000
0.2234,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.2244,4.5237,0.2700,0.7146,0.0427,0.0000
0.2254,4.5233,-0.3927,0.7146,-0.0620,0.0039
0.2264,4.5235,-0.0736,0.7146,-0.0116,-0.0039
0.2274,4.5233,-0.4418,0.7146,-0.0698,0.0039
0.2284,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.2294,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.2304,4.5233,-0.3436,0.7146,-0.0543,0.0000
0.2314,4.5233,-0.3927,0.7146,-0.0620,-0.0039
0.2324,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2334,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.2354,4.5233,-0.3436,0.7146,-0.0543,-0.0039
0.2364,4.5233,-0.2945,0.7146,-0.0465,-0.0039
0.2374,4.5235,0.0000,0.7146,0.0000,0.0039
0.2384,4.5235,-0.0736,0.7146,-0.0116,-0.0039
0.2394,4.5233,-0.2454,0.7146,-0.0388,0.0000
0.2404,4.5237,0.3927,0.7146,0.0620,0.0039
0.2414,4.5233,-0.5400,0.7146,-0.0853,0.0000
0.2424,4.5233,-0.3682,0.7146,-0.0582,-0.0039
0.2434,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.2444,4.5235,0.0000,0.7146,0.0000,0.0000
0.2454,4.5233,-0.4172,0.7146,-0.0659,0.0039
0.2464,4.5235,0.0000,0.7146,0.0000,0.0000
0.2474,4.5237,0.3191,0.7146,0.0504,0.0000
0.2484,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.2494,4.5233,-0.4172,0.7146,-0.0659,-0.0039
0.2504,4.5231,-0.0736,0.7146,-0.0116,0.0000
0.2514,4.5233,-0.4909,0.7146,-0.0775,0.0000
0.2524,4.5235,-0.0736,0.7146,-0.0116,-0.0039
0.2534,4.5237,0.2209,0.7146,0.0349,0.0000
0.2544,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2554,4.5235,0.0000,0.7146,0.0000,0.0000
0.2564,4.5235,-0.0736,0.7146,-0.0116,0.0039
0.2574,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.2584,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.2594,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.2604,4.5235,-0.2209,0.7146,-0.0349,0.0000
0.2614,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.2624,4.5235,-0.1718,0.7146,-0.0271,0.0039
0.2634,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.2644,4.5233,-0.4172,0.7146,-0.0659,0.0000
0.2654,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2664,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2674,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.2684,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2694,4.5237,0.1718,0.7146,0.0271,0.0039
0.2704,4.5233,-0.5645,0.7146,-0.0892,0.0039
0.2714,4.5235,-0.2454,0.7146,-0.0388,0.0039
0.2724,4.5233,-0.5154,0.7146,-0.0814,0.0000
0.2734,4.5235,-0.2209,0.7146,-0.0349,0.0000
0.2744,4.5237,0.1473,0.7146,0.0233,0.0000
0.2754,4.5233,-0.5890,0.7146,-0.0931,0.0000
0.2764,4.5235,-0.2454,0.7146,-0.0388,0.0000
0.2774,4.5237,-0.2454,0.7146,-0.0388,0.0000
0.2784,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.2794,4.5235,-0.1718,0.7146,-0.0271,0.0000
0.2804,4.5233,-0.1227,0.7146,-0.0194,0.0000
0.2814,4.5237,-0.0982,0.7146,-0.0155,-0.0039
0.2824,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2834,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.2844,4.5233,-0.4663,0.7146,-0.0737,0.0000
0.2854,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.2864,4.5235,-0.0982,0.7146,-0.0155,0.0039
0.2874,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.2884,4.5237,0.1963,0.7146,0.0310,0.0039
0.2894,4.5235,-0.1963,0.7146,-0.0310,0.0000
0.2904,4.5235,-0.0736,0.7146,-0.0116,-0.0039
0.2914,4.5231,-0.7118,0.7146,-0.1124,0.0000
0.2924,4.5235,0.0000,0.7146,0.0000,0.0000
0.2934,4.5237,0.2454,0.7146,0.0388,0.0039
0.2944,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.2954,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.2964,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.2974,4.5235,0.0000,0.7146,0.0000,0.0000
0.2984,4.5237,0.3436,0.7146,0.0543,0.0000
0.2994,4.5235,0.0000,0.7146,0.0000,0.0000
0.3004,4.5233,-0.3682,0.7146,-0.0582,-0.0039
0.3014,4.5233,-0.3927,0.7146,-0.0620,0.0000
0.3024,4.5233,-0.5154,0.7146,-0.0814,0.0000
0.3034,4.5237,0.2454,0.7146,0.0388,0.0039
0.3044,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3054,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.3064,4.5235,0.0000,0.7146,0.0000,0.0039
0.3074,4.5233,-0.3436,0.7146,-0.0543,0.0000
0.3084,4.5233,-0.4663,0.7146,-0.0737,0.0000
0.3094,4.5237,0.3436,0.7146,0.0543,0.0039
0.3104,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.3114,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.3124,4.5233,-0.0491,0.7146,-0.0078,0.0039
0.3134,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3144,4.5231,-0.7118,0.7146,-0.1124,0.0000
0.3154,4.5237,0.3927,0.7146,0.0620,-0.0039
0.3164,4.5237,0.2700,0.7146,0.0427,0.0000
0.3174,4.5233,-0.2945,0.7146,-0.0465,0.0000
0.3184,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3194,4.5235,-0.1227,0.7146,-0.0194,0.0039
0.3204,4.5231,-0.7363,0.7146,-0.1163,0.0000
0.3214,4.5235,0.0736,0.7146,0.0116,-0.0039
0.3224,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3234,4.5237,0.3436,0.7146,0.0543,0.0000
0.3244,4.5231,-0.8345,0.7146,-0.1318,0.0000
0.3254,4.5235,0.0245,0.7146,0.0039,0.0000
0.3264,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.3274,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.3284,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.3294,4.5233,-0.4172,0.7146,-0.0659,0.0000
0.3304,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.3314,4.5235,-0.1718,0.7146,-0.0271,-0.0039
0.3324,4.5235,0.0245,0.7146,0.0039,0.0000
0.3334,4.5237,0.2209,0.7146,0.0349,-0.0039
0.3344,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.3354,4.5235,-0.0245,0.7146,-0.0039,-0.0039
0.3364,4.5235,-0.0245,0.7146,-0.0039,-0.0039
0.3374,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.3384,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.3394,4.5237,0.1963,0.7146,0.0310,-0.0039
0.3404,4.5233,-0.3927,0.7146,-0.0620,0.0000
0.3414,4.5237,0.2209,0.7146,0.0349,0.0000
0.3424,4.5235,-0.1227,0.7146,-0.0194,0.0039
0.3434,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.3444,4.5237,-0.0736,0.7146,-0.0116,0.0000
0.3454,4.5233,-0.3436,0.7146,-0.0543,0.0000
0.3464,4.5235,-0.0736,0.7146,-0.0116,0.0039
0.3474,4.5233,-0.2945,0.7146,-0.0465,0.0000
0.3484,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3494,4.5235,0.0000,0.7146,0.0000,0.0000
0.3504,4.5237,0.2945,0.7146,0.0465,0.0039
0.3514,4.5233,-0.3927,0.7146,-0.0620,-0.0039
0.3524,4.5233,-0.3436,0.7146,-0.0543,0.0000
0.3534,4.5233,-0.3191,0.7146,-0.0504,0.0000
0.3544,4.5233,-0.3191,0.7146,-0.0504,0.0000
0.3554,4.5233,-0.2700,0.7146,-0.0427,0.0000
0.3564,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3574,4.5237,0.3927,0.7146,0.0620,0.0000
0.3584,4.5235,-0.0491,0.7146,-0.0078,-0.0039
0.3594,4.5235,0.0982,0.7146,0.0155,0.0000
0.3604,4.5235,-0.1963,0.7146,-0.0310,0.0000
0.3614,4.5237,0.1473,0.7146,0.0233,0.0039
0.3624,4.5235,-0.1473,0.7146,-0.0233,0.0039
0.3634,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.3644,4.5235,-0.1473,0.7146,-0.0233,0.0000
0.3654,4.5237,0.1473,0.7146,0.0233,0.0039
0.3664,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.3674,4.5233,-0.2700,0.7146,-0.0427,0.0039
0.3684,4.5235,0.0982,0.7146,0.0155,0.0000
0.3694,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.3704,4.5233,-0.4663,0.7146,-0.0737,0.0000
0.3714,4.5235,0.0000,0.7146,0.0000,0.0039
0.3724,4.5233,-0.4418,0.7146,-0.0698,0.0000
0.3734,4.5235,-0.0982,0.7146,-0.0155,-0.0039
0.3744,4.5237,0.2945,0.7146,0.0465,0.0039
0.3754,4.5237,0.2454,0.7146,0.0388,0.0000
0.3764,4.5237,0.1718,0.7146,0.0271,0.0000
0.3774,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.3784,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.3794,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.3804,4.5237,0.2700,0.7146,0.0427,0.0000
0.3814,4.5233,-0.3927,0.7146,-0.0620,0.0039
0.3824,4.5233,-0.3927,0.7146,-0.0620,-0.0039
0.3834,4.5233,-0.3682,0.7146,-0.0582,0.0000
0.3844,4.5237,0.3682,0.7146,0.0582,0.0000
0.3854,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.3864,4.5233,-0.4418,0.7146,-0.0698,-0.0039
0.3874,4.5235,0.0245,0.7146,0.0039,0.0000
0.3884,4.5235,-0.2454,0.7146,-0.0388,0.0039
0.3894,4.5235,-0.2700,0.7146,-0.0427,0.0000
0.3904,4.5237,0.1473,0.7146,0.0233,0.0000
0.3914,4.5237,0.2700,0.7146,0.0427,0.0000
0.3924,4.5235,-0.1227,0.7146,-0.0194,0.0039
0.3934,4.5237,0.1963,0.7146,0.0310,0.0039
0.3944,4.5235,-0.1227,0.7146,-0.0194,0.0000
0.3954,4.5235,-0.1473,0.7146,-0.0233,0.0000
0.3964,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.3974,4.5235,-0.1473,0.7146,-0.0233,-0.0039
0.3984,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.3994,4.5235,0.0000,0.7146,0.0000,0.0000
0.4004,4.5233,-0.4909,0.7146,-0.0775,0.0000
0.4014,4.5235,-0.0982,0.7146,-0.0155,-0.0039
0.4024,4.5235,-0.5400,0.7146,-0.0853,0.0000
0.4034,4.5235,0.0000,0.7146,0.0000,0.0000
0.4044,4.5235,0.0000,0.7146,0.0000,0.0000
0.4054,4.5237,-0.3927,0.7146,-0.0620,0.0000
0.4064,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.4074,4.5237,-0.0982,0.7146,-0.0155,0.0039
0.4084,4.5237,0.3191,0.7146,0.0504,0.0000
0.4094,4.5235,-0.1227,0.7146,-0.0194,0.0039
0.4104,4.5233,-0.4418,0.7146,-0.0698,0.0039
0.4114,4.5235,0.0000,0.7146,0.0000,0.0000
0.4124,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.4134,4.5237,0.2209,0.7146,0.0349,0.0039
0.4144,4.5235,-0.1963,0.7146,-0.0310,0.0000
0.4154,4.5237,0.1227,0.7146,0.0194,0.0000
0.4164,4.5237,0.1227,0.7146,0.0194,0.0000
0.4174,4.5237,0.2700,0.7146,0.0427,0.0000
0.4184,4.5235,-0.0491,0.7146,-0.0078,-0.0039
0.4194,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.4204,4.5235,-0.0491,0.7146,-0.0078,0.0000
0.4214,4.5237,0.2700,0.7146,0.0427,0.0039
0.4224,4.5233,-0.4172,0.7146,-0.0659,0.0000
0.4234,4.5235,-0.1473,0.7146,-0.0233,0.0039
0.4244,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.4254,4.5235,-0.1473,0.7146,-0.0233,0.0000
0.4264,4.5237,0.1718,0.7146,0.0271,0.0000
0.4274,4.5233,-0.4909,0.7146,-0.0775,-0.0039
0.4284,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.4294,4.5233,-0.4418,0.7146,-0.0698,0.0000
0.4304,4.5237,0.2700,0.7146,0.0427,0.0000
0.4314,4.5237,0.1963,0.7146,0.0310,0.0039
0.4324,4.5237,0.1227,0.7146,0.0194,0.0000
0.4334,4.5235,-0.1963,0.7146,-0.0310,0.0000
0.4344,4.5235,-0.0245,0.7146,-0.0039,0.0039
0.4354,4.5233,-0.0736,0.7146,-0.0116,-0.0039
0.4364,4.5233,-0.1718,0.7146,-0.0271,0.0000
0.4374,4.5235,-0.0982,0.7146,-0.0155,0.0000
0.4384,4.5237,-0.1963,0.7146,-0.0310,-0.0039
0.4394,4.5231,-0.9327,0.7146,-0.1473,0.0000
0.4404,4.5235,-0.0491,0.7146,-0.0078,0.0039
0.4414,4.5237,0.2945,0.7146,0.0465,0.0000
0.4424,4.5237,0.1473,0.7146,0.0233,-0.0039
0.4434,4.5233,-0.4172,0.7146,-0.0659,-0.0039
0.4444,4.5235,-0.0245,0.7146,-0.0039,0.0000
0.4454,4.5235,-0.0982,0.7146,-0.0155,0.0039
0.4464,4.5237,0.1227,0.7146,0.0194,0.0000
0.4474,4.5237,0.1473,0.7146,0.0233,0.0039
0.4484,4.5235,-0.2209,0.7146,-0.0349,0.0000
0.4494,4.5237,0.1718,0.7146,0.0271,0.0000
0.4504,4.5235,-0.0736,0.7146,-0.0116,0.0000
0.4514,4.5237,0.2945,0.7146,0.0465,0.0000
